Time,Call Sign,Crew Status,Passenger Status,Actions Taken
17:19:30,UAE201,Exceeded Duty Limits,Normal,Crew Rotation Initiated
17:20:00,UAE201,Fatigued,Normal,None
17:20:30,UAE201,Normal,Unruly Passenger,Crew Rotation Initiated
17:21:00,UAE201,Exceeded Duty Limits,Normal,Emergency Landing Requested
17:21:30,UAE201,Normal,Medical Emergency,Emergency Landing Requested
17:22:00,UAE201,Exceeded Duty Limits,Normal,Crew Rotation Initiated
17:22:30,UAE201,Fatigued,Normal,Crew Rotation Initiated
17:23:00,UAE201,Exceeded Duty Limits,Normal,None
17:23:30,UAE201,Normal,Normal,Emergency Landing Requested
17:24:00,UAE201,Fatigued,Unruly Passenger,Crew Rotation Initiated
17:24:30,UAE201,Fatigued,Unruly Passenger,None
17:25:00,UAE201,Exceeded Duty Limits,Unruly Passenger,None
17:25:30,UAE201,Normal,Medical Emergency,Crew Rotation Initiated
17:26:00,UAE201,Exceeded Duty Limits,Unruly Passenger,Emergency Landing Requested
17:26:30,UAE201,Fatigued,Unruly Passenger,Crew Rotation Initiated
17:27:00,UAE201,Exceeded Duty Limits,Unruly Passenger,Crew Rotation Initiated
17:27:30,UAE201,Fatigued,Medical Emergency,None
17:28:00,UAE201,Fatigued,Normal,Crew Rotation Initiated
17:28:30,UAE201,Fatigued,Unruly Passenger,Crew Rotation Initiated
17:29:00,UAE201,Fatigued,Normal,Crew Rotation Initiated
17:29:30,UAE201,Fatigued,Normal,None
17:30:00,UAE201,Exceeded Duty Limits,Normal,None
17:30:30,UAE201,Exceeded Duty Limits,Unruly Passenger,None
17:31:00,UAE201,Fatigued,Normal,None
17:31:30,UAE201,Exceeded Duty Limits,Unruly Passenger,None
17:32:00,UAE201,Exceeded Duty Limits,Normal,Emergency Landing Requested
17:32:30,UAE201,Fatigued,Normal,Emergency Landing Requested
17:33:00,UAE201,Fatigued,Unruly Passenger,Emergency Landing Requested
17:33:30,UAE201,Normal,Normal,Emergency Landing Requested
17:34:00,UAE201,Normal,Medical Emergency,Crew Rotation Initiated
17:34:30,UAE201,Fatigued,Medical Emergency,Emergency Landing Requested
17:35:00,UAE201,Fatigued,Unruly Passenger,Emergency Landing Requested
17:35:30,UAE201,Fatigued,Normal,None
17:36:00,UAE201,Fatigued,Normal,Crew Rotation Initiated
17:36:30,UAE201,Fatigued,Unruly Passenger,Crew Rotation Initiated
17:37:00,UAE201,Fatigued,Normal,None
17:37:30,UAE201,Fatigued,Medical Emergency,Emergency Landing Requested
17:38:00,UAE201,Normal,Unruly Passenger,Emergency Landing Requested
17:38:30,UAE201,Normal,Normal,Emergency Landing Requested
17:39:00,UAE201,Fatigued,Medical Emergency,Emergency Landing Requested
17:39:30,UAE201,Fatigued,Medical Emergency,None
17:40:00,UAE201,Fatigued,Unruly Passenger,Crew Rotation Initiated
17:40:30,UAE201,Fatigued,Normal,None
17:41:00,UAE201,Fatigued,Medical Emergency,None
17:41:30,UAE201,Normal,Unruly Passenger,Crew Rotation Initiated
17:42:00,UAE201,Normal,Normal,Emergency Landing Requested
17:42:30,UAE201,Fatigued,Unruly Passenger,Crew Rotation Initiated
17:43:00,UAE201,Normal,Unruly Passenger,None
17:43:30,UAE201,Exceeded Duty Limits,Unruly Passenger,Emergency Landing Requested
17:44:00,UAE201,Fatigued,Normal,Emergency Landing Requested
17:44:30,UAE201,Normal,Medical Emergency,None
17:45:00,UAE201,Exceeded Duty Limits,Normal,Crew Rotation Initiated
17:45:30,UAE201,Exceeded Duty Limits,Unruly Passenger,Crew Rotation Initiated
17:46:00,UAE201,Normal,Medical Emergency,Crew Rotation Initiated
17:46:30,UAE201,Normal,Medical Emergency,Crew Rotation Initiated
17:47:00,UAE201,Exceeded Duty Limits,Medical Emergency,Emergency Landing Requested
17:47:30,UAE201,Fatigued,Normal,Emergency Landing Requested
17:48:00,UAE201,Exceeded Duty Limits,Normal,Crew Rotation Initiated
17:48:30,UAE201,Exceeded Duty Limits,Normal,Crew Rotation Initiated
17:49:00,UAE201,Fatigued,Medical Emergency,Crew Rotation Initiated
17:49:30,UAE201,Exceeded Duty Limits,Unruly Passenger,None
17:50:00,UAE201,Normal,Unruly Passenger,Emergency Landing Requested
17:50:30,UAE201,Fatigued,Normal,Crew Rotation Initiated
17:51:00,UAE201,Fatigued,Medical Emergency,None
17:51:30,UAE201,Fatigued,Normal,None
17:52:00,UAE201,Exceeded Duty Limits,Unruly Passenger,Crew Rotation Initiated
17:52:30,UAE201,Exceeded Duty Limits,Unruly Passenger,Emergency Landing Requested
17:53:00,UAE201,Normal,Normal,None
17:53:30,UAE201,Exceeded Duty Limits,Medical Emergency,Emergency Landing Requested
17:54:00,UAE201,Exceeded Duty Limits,Normal,Crew Rotation Initiated
17:54:30,UAE201,Fatigued,Medical Emergency,None
17:55:00,UAE201,Normal,Unruly Passenger,None
17:55:30,UAE201,Fatigued,Normal,Emergency Landing Requested
17:56:00,UAE201,Fatigued,Medical Emergency,Emergency Landing Requested
17:56:30,UAE201,Normal,Unruly Passenger,None
17:57:00,UAE201,Fatigued,Unruly Passenger,Emergency Landing Requested
17:57:30,UAE201,Fatigued,Normal,None
17:58:00,UAE201,Exceeded Duty Limits,Medical Emergency,None
17:58:30,UAE201,Fatigued,Normal,Emergency Landing Requested
17:59:00,UAE201,Normal,Normal,Emergency Landing Requested
17:59:30,UAE201,Normal,Unruly Passenger,Emergency Landing Requested
18:00:00,UAE201,Fatigued,Medical Emergency,Emergency Landing Requested
18:00:30,UAE201,Exceeded Duty Limits,Normal,Crew Rotation Initiated
18:01:00,UAE201,Exceeded Duty Limits,Medical Emergency,None
18:01:30,UAE201,Exceeded Duty Limits,Unruly Passenger,None
18:02:00,UAE201,Fatigued,Medical Emergency,Emergency Landing Requested
18:02:30,UAE201,Normal,Normal,None
18:03:00,UAE201,Normal,Unruly Passenger,None
18:03:30,UAE201,Exceeded Duty Limits,Unruly Passenger,Crew Rotation Initiated
18:04:00,UAE201,Normal,Unruly Passenger,None
18:04:30,UAE201,Exceeded Duty Limits,Normal,Emergency Landing Requested
18:05:00,UAE201,Fatigued,Normal,Crew Rotation Initiated
18:05:30,UAE201,Fatigued,Medical Emergency,None
18:06:00,UAE201,Fatigued,Unruly Passenger,Crew Rotation Initiated
18:06:30,UAE201,Exceeded Duty Limits,Unruly Passenger,Emergency Landing Requested
18:07:00,UAE201,Fatigued,Unruly Passenger,None
18:07:30,UAE201,Exceeded Duty Limits,Unruly Passenger,Emergency Landing Requested
18:08:00,UAE201,Exceeded Duty Limits,Medical Emergency,None
18:08:30,UAE201,Fatigued,Unruly Passenger,Emergency Landing Requested
18:09:00,UAE201,Exceeded Duty Limits,Normal,Crew Rotation Initiated
18:09:30,UAE201,Normal,Unruly Passenger,Crew Rotation Initiated
18:10:00,UAE201,Fatigued,Medical Emergency,None
18:10:30,UAE201,Normal,Unruly Passenger,Emergency Landing Requested
18:11:00,UAE201,Exceeded Duty Limits,Normal,Emergency Landing Requested
18:11:30,UAE201,Normal,Medical Emergency,Emergency Landing Requested
18:12:00,UAE201,Normal,Normal,Emergency Landing Requested
18:12:30,UAE201,Fatigued,Normal,Crew Rotation Initiated
18:13:00,UAE201,Exceeded Duty Limits,Medical Emergency,None
18:13:30,UAE201,Fatigued,Medical Emergency,Crew Rotation Initiated
18:14:00,UAE201,Normal,Unruly Passenger,Emergency Landing Requested
18:14:30,UAE201,Exceeded Duty Limits,Normal,Crew Rotation Initiated
18:15:00,UAE201,Exceeded Duty Limits,Normal,Emergency Landing Requested
18:15:30,UAE201,Exceeded Duty Limits,Unruly Passenger,Crew Rotation Initiated
18:16:00,UAE201,Fatigued,Medical Emergency,Emergency Landing Requested
18:16:30,UAE201,Exceeded Duty Limits,Normal,None
18:17:00,UAE201,Exceeded Duty Limits,Normal,Crew Rotation Initiated
18:17:30,UAE201,Normal,Normal,None
18:18:00,UAE201,Fatigued,Unruly Passenger,None
18:18:30,UAE201,Fatigued,Unruly Passenger,Emergency Landing Requested
18:19:00,UAE201,Fatigued,Normal,Emergency Landing Requested
18:19:30,UAE201,Fatigued,Normal,Crew Rotation Initiated
18:20:00,UAE201,Normal,Unruly Passenger,Emergency Landing Requested
18:20:30,UAE201,Normal,Normal,Emergency Landing Requested
18:21:00,UAE201,Exceeded Duty Limits,Unruly Passenger,Emergency Landing Requested
18:21:30,UAE201,Normal,Normal,None
18:22:00,UAE201,Exceeded Duty Limits,Unruly Passenger,None
18:22:30,UAE201,Normal,Normal,None
18:23:00,UAE201,Fatigued,Normal,None
18:23:30,UAE201,Fatigued,Medical Emergency,None
18:24:00,UAE201,Normal,Medical Emergency,Emergency Landing Requested
18:24:30,UAE201,Normal,Unruly Passenger,Crew Rotation Initiated
18:25:00,UAE201,Normal,Medical Emergency,Crew Rotation Initiated
18:25:30,UAE201,Normal,Normal,Crew Rotation Initiated
18:26:00,UAE201,Exceeded Duty Limits,Normal,None
18:26:30,UAE201,Normal,Unruly Passenger,Emergency Landing Requested
18:27:00,UAE201,Normal,Medical Emergency,Emergency Landing Requested
18:27:30,UAE201,Normal,Medical Emergency,None
18:28:00,UAE201,Normal,Unruly Passenger,Crew Rotation Initiated
18:28:30,UAE201,Normal,Medical Emergency,None
18:29:00,UAE201,Exceeded Duty Limits,Medical Emergency,Crew Rotation Initiated
18:29:30,UAE201,Exceeded Duty Limits,Unruly Passenger,None
18:30:00,UAE201,Exceeded Duty Limits,Unruly Passenger,None
18:30:30,UAE201,Exceeded Duty Limits,Medical Emergency,Emergency Landing Requested
18:31:00,UAE201,Fatigued,Medical Emergency,Emergency Landing Requested
18:31:30,UAE201,Fatigued,Medical Emergency,None
18:32:00,UAE201,Fatigued,Normal,Crew Rotation Initiated
18:32:30,UAE201,Exceeded Duty Limits,Unruly Passenger,Emergency Landing Requested
18:33:00,UAE201,Normal,Unruly Passenger,Emergency Landing Requested
18:33:30,UAE201,Exceeded Duty Limits,Unruly Passenger,Emergency Landing Requested
18:34:00,UAE201,Fatigued,Medical Emergency,None
18:34:30,UAE201,Fatigued,Medical Emergency,None
18:35:00,UAE201,Exceeded Duty Limits,Medical Emergency,None
18:35:30,UAE201,Fatigued,Medical Emergency,None
18:36:00,UAE201,Normal,Medical Emergency,Crew Rotation Initiated
18:36:30,UAE201,Normal,Normal,Crew Rotation Initiated
18:37:00,UAE201,Exceeded Duty Limits,Medical Emergency,Crew Rotation Initiated
18:37:30,UAE201,Normal,Normal,Emergency Landing Requested
18:38:00,UAE201,Fatigued,Normal,Crew Rotation Initiated
18:38:30,UAE201,Normal,Medical Emergency,Crew Rotation Initiated
18:39:00,UAE201,Exceeded Duty Limits,Normal,Crew Rotation Initiated
18:39:30,UAE201,Fatigued,Unruly Passenger,None
18:40:00,UAE201,Normal,Medical Emergency,Crew Rotation Initiated
18:40:30,UAE201,Fatigued,Unruly Passenger,None
18:41:00,UAE201,Fatigued,Normal,Emergency Landing Requested
18:41:30,UAE201,Exceeded Duty Limits,Medical Emergency,Emergency Landing Requested
18:42:00,UAE201,Fatigued,Medical Emergency,Crew Rotation Initiated
18:42:30,UAE201,Exceeded Duty Limits,Medical Emergency,Emergency Landing Requested
18:43:00,UAE201,Fatigued,Normal,Emergency Landing Requested
18:43:30,UAE201,Fatigued,Medical Emergency,Emergency Landing Requested
18:44:00,UAE201,Exceeded Duty Limits,Normal,Crew Rotation Initiated
18:44:30,UAE201,Normal,Normal,None
18:45:00,UAE201,Exceeded Duty Limits,Medical Emergency,None
18:45:30,UAE201,Fatigued,Normal,Emergency Landing Requested
18:46:00,UAE201,Exceeded Duty Limits,Medical Emergency,Emergency Landing Requested
18:46:30,UAE201,Normal,Medical Emergency,None
18:47:00,UAE201,Normal,Medical Emergency,None
18:47:30,UAE201,Normal,Normal,Emergency Landing Requested
18:48:00,UAE201,Exceeded Duty Limits,Normal,Crew Rotation Initiated
18:48:30,UAE201,Normal,Unruly Passenger,Crew Rotation Initiated
18:49:00,UAE201,Normal,Normal,None
18:49:30,UAE201,Normal,Medical Emergency,Crew Rotation Initiated
18:50:00,UAE201,Normal,Normal,Crew Rotation Initiated
18:50:30,UAE201,Normal,Unruly Passenger,Crew Rotation Initiated
18:51:00,UAE201,Fatigued,Normal,Emergency Landing Requested
18:51:30,UAE201,Fatigued,Unruly Passenger,Emergency Landing Requested
18:52:00,UAE201,Fatigued,Normal,Crew Rotation Initiated
18:52:30,UAE201,Fatigued,Normal,Crew Rotation Initiated
18:53:00,UAE201,Normal,Medical Emergency,Emergency Landing Requested
18:53:30,UAE201,Exceeded Duty Limits,Medical Emergency,None
18:54:00,UAE201,Normal,Normal,Crew Rotation Initiated
18:54:30,UAE201,Normal,Normal,None
18:55:00,UAE201,Exceeded Duty Limits,Unruly Passenger,None
18:55:30,UAE201,Exceeded Duty Limits,Unruly Passenger,None
18:56:00,UAE201,Normal,Normal,None
18:56:30,UAE201,Exceeded Duty Limits,Medical Emergency,None
18:57:00,UAE201,Normal,Normal,None
18:57:30,UAE201,Fatigued,Unruly Passenger,None
18:58:00,UAE201,Fatigued,Medical Emergency,Crew Rotation Initiated
18:58:30,UAE201,Normal,Normal,None
18:59:00,UAE201,Fatigued,Normal,Crew Rotation Initiated
18:59:30,UAE201,Fatigued,Normal,None
19:00:00,UAE201,Exceeded Duty Limits,Unruly Passenger,Crew Rotation Initiated
19:00:30,UAE201,Normal,Unruly Passenger,Emergency Landing Requested
19:01:00,UAE201,Fatigued,Unruly Passenger,Emergency Landing Requested
19:01:30,UAE201,Exceeded Duty Limits,Unruly Passenger,None
19:02:00,UAE201,Normal,Medical Emergency,None
19:02:30,UAE201,Exceeded Duty Limits,Unruly Passenger,Crew Rotation Initiated
19:03:00,UAE201,Exceeded Duty Limits,Medical Emergency,Emergency Landing Requested
19:03:30,UAE201,Fatigued,Normal,None
19:04:00,UAE201,Normal,Normal,Crew Rotation Initiated
19:04:30,UAE201,Exceeded Duty Limits,Normal,Crew Rotation Initiated
19:05:00,UAE201,Fatigued,Unruly Passenger,None
19:05:30,UAE201,Fatigued,Unruly Passenger,Crew Rotation Initiated
19:06:00,UAE201,Fatigued,Normal,Crew Rotation Initiated
19:06:30,UAE201,Fatigued,Medical Emergency,None
19:07:00,UAE201,Exceeded Duty Limits,Unruly Passenger,None
19:07:30,UAE201,Fatigued,Medical Emergency,None
19:08:00,UAE201,Normal,Unruly Passenger,Emergency Landing Requested
19:08:30,UAE201,Fatigued,Medical Emergency,Emergency Landing Requested
19:09:00,UAE201,Exceeded Duty Limits,Unruly Passenger,None
19:09:30,UAE201,Normal,Medical Emergency,None
19:10:00,UAE201,Fatigued,Unruly Passenger,Emergency Landing Requested
19:10:30,UAE201,Exceeded Duty Limits,Medical Emergency,Emergency Landing Requested
19:11:00,UAE201,Fatigued,Medical Emergency,None
19:11:30,UAE201,Normal,Unruly Passenger,Crew Rotation Initiated
19:12:00,UAE201,Normal,Medical Emergency,Crew Rotation Initiated
19:12:30,UAE201,Normal,Medical Emergency,Emergency Landing Requested
19:13:00,UAE201,Normal,Unruly Passenger,Emergency Landing Requested
19:13:30,UAE201,Fatigued,Unruly Passenger,Emergency Landing Requested
19:14:00,UAE201,Fatigued,Unruly Passenger,Emergency Landing Requested
19:14:30,UAE201,Fatigued,Medical Emergency,None
19:15:00,UAE201,Exceeded Duty Limits,Medical Emergency,None
19:15:30,UAE201,Normal,Unruly Passenger,None
19:16:00,UAE201,Normal,Unruly Passenger,None
19:16:30,UAE201,Fatigued,Unruly Passenger,Crew Rotation Initiated
19:17:00,UAE201,Normal,Unruly Passenger,Emergency Landing Requested
19:17:30,UAE201,Fatigued,Normal,None
19:18:00,UAE201,Fatigued,Unruly Passenger,Crew Rotation Initiated
19:18:30,UAE201,Fatigued,Normal,None
19:19:00,UAE201,Fatigued,Unruly Passenger,Emergency Landing Requested
19:19:30,UAE201,Normal,Normal,Crew Rotation Initiated
19:20:00,UAE201,Exceeded Duty Limits,Unruly Passenger,Crew Rotation Initiated
19:20:30,UAE201,Fatigued,Unruly Passenger,Emergency Landing Requested
19:21:00,UAE201,Normal,Normal,Emergency Landing Requested
19:21:30,UAE201,Exceeded Duty Limits,Medical Emergency,None
19:22:00,UAE201,Normal,Normal,Emergency Landing Requested
19:22:30,UAE201,Exceeded Duty Limits,Normal,Emergency Landing Requested
19:23:00,UAE201,Normal,Medical Emergency,None
19:23:30,UAE201,Fatigued,Normal,None
19:24:00,UAE201,Exceeded Duty Limits,Unruly Passenger,None
19:24:30,UAE201,Fatigued,Medical Emergency,Crew Rotation Initiated
19:25:00,UAE201,Fatigued,Medical Emergency,None
19:25:30,UAE201,Fatigued,Normal,Crew Rotation Initiated
19:26:00,UAE201,Exceeded Duty Limits,Unruly Passenger,Emergency Landing Requested
19:26:30,UAE201,Fatigued,Medical Emergency,None
19:27:00,UAE201,Exceeded Duty Limits,Normal,Emergency Landing Requested
19:27:30,UAE201,Normal,Unruly Passenger,Crew Rotation Initiated
19:28:00,UAE201,Exceeded Duty Limits,Medical Emergency,None
19:28:30,UAE201,Exceeded Duty Limits,Medical Emergency,Crew Rotation Initiated
19:29:00,UAE201,Fatigued,Normal,Crew Rotation Initiated
19:29:30,UAE201,Fatigued,Unruly Passenger,None
19:30:00,UAE201,Exceeded Duty Limits,Medical Emergency,None
19:30:30,UAE201,Fatigued,Medical Emergency,Crew Rotation Initiated
19:31:00,UAE201,Fatigued,Medical Emergency,Emergency Landing Requested
19:31:30,UAE201,Fatigued,Medical Emergency,None
19:32:00,UAE201,Exceeded Duty Limits,Medical Emergency,None
19:32:30,UAE201,Exceeded Duty Limits,Unruly Passenger,None
19:33:00,UAE201,Fatigued,Unruly Passenger,Crew Rotation Initiated
19:33:30,UAE201,Exceeded Duty Limits,Normal,Crew Rotation Initiated
19:34:00,UAE201,Fatigued,Unruly Passenger,Crew Rotation Initiated
19:34:30,UAE201,Fatigued,Unruly Passenger,None
19:35:00,UAE201,Exceeded Duty Limits,Unruly Passenger,None
19:35:30,UAE201,Exceeded Duty Limits,Medical Emergency,Crew Rotation Initiated
19:36:00,UAE201,Exceeded Duty Limits,Medical Emergency,Crew Rotation Initiated
19:36:30,UAE201,Fatigued,Medical Emergency,None
19:37:00,UAE201,Exceeded Duty Limits,Medical Emergency,Emergency Landing Requested
19:37:30,UAE201,Exceeded Duty Limits,Normal,None
19:38:00,UAE201,Normal,Medical Emergency,Crew Rotation Initiated
19:38:30,UAE201,Exceeded Duty Limits,Normal,None
19:39:00,UAE201,Normal,Unruly Passenger,Emergency Landing Requested
19:39:30,UAE201,Fatigued,Normal,Crew Rotation Initiated
19:40:00,UAE201,Exceeded Duty Limits,Normal,Crew Rotation Initiated
19:40:30,UAE201,Exceeded Duty Limits,Unruly Passenger,Emergency Landing Requested
19:41:00,UAE201,Exceeded Duty Limits,Medical Emergency,None
19:41:30,UAE201,Normal,Unruly Passenger,None
19:42:00,UAE201,Exceeded Duty Limits,Normal,Emergency Landing Requested
19:42:30,UAE201,Fatigued,Unruly Passenger,Emergency Landing Requested
19:43:00,UAE201,Normal,Unruly Passenger,Emergency Landing Requested
19:43:30,UAE201,Normal,Unruly Passenger,Emergency Landing Requested
19:44:00,UAE201,Exceeded Duty Limits,Unruly Passenger,None
19:44:30,UAE201,Exceeded Duty Limits,Unruly Passenger,Crew Rotation Initiated
19:45:00,UAE201,Fatigued,Unruly Passenger,Emergency Landing Requested
19:45:30,UAE201,Fatigued,Normal,Emergency Landing Requested
19:46:00,UAE201,Exceeded Duty Limits,Normal,Crew Rotation Initiated
19:46:30,UAE201,Normal,Unruly Passenger,Emergency Landing Requested
19:47:00,UAE201,Normal,Normal,Crew Rotation Initiated
19:47:30,UAE201,Exceeded Duty Limits,Medical Emergency,Crew Rotation Initiated
19:48:00,UAE201,Normal,Normal,Emergency Landing Requested
19:48:30,UAE201,Fatigued,Unruly Passenger,None
19:49:00,UAE201,Normal,Unruly Passenger,Crew Rotation Initiated
19:49:30,UAE201,Fatigued,Unruly Passenger,None
19:50:00,UAE201,Fatigued,Normal,None
19:50:30,UAE201,Exceeded Duty Limits,Unruly Passenger,Emergency Landing Requested
19:51:00,UAE201,Exceeded Duty Limits,Medical Emergency,Crew Rotation Initiated
19:51:30,UAE201,Fatigued,Normal,None
19:52:00,UAE201,Normal,Normal,Emergency Landing Requested
19:52:30,UAE201,Normal,Normal,Crew Rotation Initiated
19:53:00,UAE201,Fatigued,Normal,None
19:53:30,UAE201,Fatigued,Unruly Passenger,None
19:54:00,UAE201,Exceeded Duty Limits,Medical Emergency,Emergency Landing Requested
19:54:30,UAE201,Fatigued,Unruly Passenger,Emergency Landing Requested
19:55:00,UAE201,Normal,Normal,Crew Rotation Initiated
19:55:30,UAE201,Normal,Unruly Passenger,Emergency Landing Requested
19:56:00,UAE201,Fatigued,Unruly Passenger,Crew Rotation Initiated
19:56:30,UAE201,Normal,Normal,Crew Rotation Initiated
19:57:00,UAE201,Fatigued,Normal,Emergency Landing Requested
19:57:30,UAE201,Fatigued,Unruly Passenger,Emergency Landing Requested
19:58:00,UAE201,Exceeded Duty Limits,Normal,None
19:58:30,UAE201,Exceeded Duty Limits,Unruly Passenger,Crew Rotation Initiated
19:59:00,UAE201,Fatigued,Normal,Crew Rotation Initiated
19:59:30,UAE201,Normal,Unruly Passenger,Emergency Landing Requested
20:00:00,UAE201,Fatigued,Medical Emergency,Crew Rotation Initiated
20:00:30,UAE201,Exceeded Duty Limits,Medical Emergency,Crew Rotation Initiated
20:01:00,UAE201,Exceeded Duty Limits,Normal,None
20:01:30,UAE201,Normal,Normal,Emergency Landing Requested
20:02:00,UAE201,Fatigued,Medical Emergency,Emergency Landing Requested
20:02:30,UAE201,Exceeded Duty Limits,Unruly Passenger,None
20:03:00,UAE201,Exceeded Duty Limits,Medical Emergency,Emergency Landing Requested
20:03:30,UAE201,Fatigued,Medical Emergency,None
20:04:00,UAE201,Normal,Normal,Crew Rotation Initiated
20:04:30,UAE201,Fatigued,Normal,None
20:05:00,UAE201,Exceeded Duty Limits,Unruly Passenger,Emergency Landing Requested
20:05:30,UAE201,Fatigued,Medical Emergency,Crew Rotation Initiated
20:06:00,UAE201,Fatigued,Unruly Passenger,Emergency Landing Requested
20:06:30,UAE201,Fatigued,Normal,None
20:07:00,UAE201,Fatigued,Unruly Passenger,Crew Rotation Initiated
20:07:30,UAE201,Normal,Normal,None
20:08:00,UAE201,Exceeded Duty Limits,Normal,None
20:08:30,UAE201,Fatigued,Normal,Emergency Landing Requested
20:09:00,UAE201,Normal,Medical Emergency,Emergency Landing Requested
20:09:30,UAE201,Normal,Unruly Passenger,Emergency Landing Requested
20:10:00,UAE201,Fatigued,Normal,None
20:10:30,UAE201,Exceeded Duty Limits,Medical Emergency,None
20:11:00,UAE201,Exceeded Duty Limits,Normal,Emergency Landing Requested
20:11:30,UAE201,Exceeded Duty Limits,Normal,Emergency Landing Requested
20:12:00,UAE201,Fatigued,Unruly Passenger,Emergency Landing Requested
20:12:30,UAE201,Normal,Unruly Passenger,Emergency Landing Requested
20:13:00,UAE201,Normal,Medical Emergency,Emergency Landing Requested
20:13:30,UAE201,Exceeded Duty Limits,Medical Emergency,Crew Rotation Initiated
20:14:00,UAE201,Normal,Medical Emergency,Crew Rotation Initiated
20:14:30,UAE201,Fatigued,Normal,None
20:15:00,UAE201,Normal,Medical Emergency,Emergency Landing Requested
20:15:30,UAE201,Normal,Unruly Passenger,Emergency Landing Requested
20:16:00,UAE201,Exceeded Duty Limits,Normal,None
20:16:30,UAE201,Fatigued,Unruly Passenger,Emergency Landing Requested
20:17:00,UAE201,Exceeded Duty Limits,Normal,None
20:17:30,UAE201,Fatigued,Unruly Passenger,None
20:18:00,UAE201,Fatigued,Medical Emergency,None
20:18:30,UAE201,Exceeded Duty Limits,Normal,None
20:19:00,UAE201,Normal,Normal,Crew Rotation Initiated
20:19:30,UAE201,Normal,Unruly Passenger,Crew Rotation Initiated
20:20:00,UAE201,Exceeded Duty Limits,Medical Emergency,Emergency Landing Requested
20:20:30,UAE201,Fatigued,Normal,None
20:21:00,UAE201,Exceeded Duty Limits,Normal,None
20:21:30,UAE201,Normal,Normal,Emergency Landing Requested
20:22:00,UAE201,Normal,Medical Emergency,Crew Rotation Initiated
20:22:30,UAE201,Normal,Normal,Emergency Landing Requested
20:23:00,UAE201,Fatigued,Normal,Crew Rotation Initiated
20:23:30,UAE201,Fatigued,Medical Emergency,Crew Rotation Initiated
20:24:00,UAE201,Fatigued,Medical Emergency,None
20:24:30,UAE201,Fatigued,Medical Emergency,Emergency Landing Requested
20:25:00,UAE201,Fatigued,Normal,Crew Rotation Initiated
20:25:30,UAE201,Fatigued,Normal,Emergency Landing Requested
20:26:00,UAE201,Fatigued,Normal,Emergency Landing Requested
20:26:30,UAE201,Exceeded Duty Limits,Normal,None
20:27:00,UAE201,Normal,Unruly Passenger,Emergency Landing Requested
20:27:30,UAE201,Normal,Unruly Passenger,Emergency Landing Requested
20:28:00,UAE201,Fatigued,Normal,Emergency Landing Requested
20:28:30,UAE201,Exceeded Duty Limits,Medical Emergency,Crew Rotation Initiated
20:29:00,UAE201,Fatigued,Unruly Passenger,None
20:29:30,UAE201,Fatigued,Unruly Passenger,Emergency Landing Requested
20:30:00,UAE201,Normal,Normal,Emergency Landing Requested
20:30:30,UAE201,Fatigued,Normal,Crew Rotation Initiated
20:31:00,UAE201,Normal,Unruly Passenger,None
20:31:30,UAE201,Normal,Normal,Emergency Landing Requested
20:32:00,UAE201,Exceeded Duty Limits,Unruly Passenger,Emergency Landing Requested
20:32:30,UAE201,Normal,Normal,Emergency Landing Requested
20:33:00,UAE201,Normal,Medical Emergency,None
20:33:30,UAE201,Exceeded Duty Limits,Medical Emergency,Crew Rotation Initiated
20:34:00,UAE201,Fatigued,Normal,Emergency Landing Requested
20:34:30,UAE201,Normal,Medical Emergency,Emergency Landing Requested
20:35:00,UAE201,Normal,Unruly Passenger,Emergency Landing Requested
20:35:30,UAE201,Exceeded Duty Limits,Normal,None
20:36:00,UAE201,Fatigued,Unruly Passenger,None
20:36:30,UAE201,Exceeded Duty Limits,Normal,Emergency Landing Requested
20:37:00,UAE201,Exceeded Duty Limits,Medical Emergency,None
20:37:30,UAE201,Exceeded Duty Limits,Unruly Passenger,Emergency Landing Requested
20:38:00,UAE201,Normal,Medical Emergency,None
20:38:30,UAE201,Exceeded Duty Limits,Normal,Crew Rotation Initiated
20:39:00,UAE201,Exceeded Duty Limits,Medical Emergency,Crew Rotation Initiated
20:39:30,UAE201,Fatigued,Unruly Passenger,Crew Rotation Initiated
20:40:00,UAE201,Normal,Medical Emergency,Crew Rotation Initiated
20:40:30,UAE201,Normal,Unruly Passenger,Crew Rotation Initiated
20:41:00,UAE201,Fatigued,Medical Emergency,Crew Rotation Initiated
20:41:30,UAE201,Exceeded Duty Limits,Unruly Passenger,Crew Rotation Initiated
20:42:00,UAE201,Exceeded Duty Limits,Unruly Passenger,Emergency Landing Requested
20:42:30,UAE201,Normal,Normal,Emergency Landing Requested
20:43:00,UAE201,Fatigued,Medical Emergency,Emergency Landing Requested
20:43:30,UAE201,Normal,Normal,None
20:44:00,UAE201,Fatigued,Normal,None
20:44:30,UAE201,Fatigued,Unruly Passenger,None
20:45:00,UAE201,Fatigued,Unruly Passenger,Crew Rotation Initiated
20:45:30,UAE201,Fatigued,Normal,None
20:46:00,UAE201,Normal,Normal,None
20:46:30,UAE201,Exceeded Duty Limits,Unruly Passenger,Emergency Landing Requested
20:47:00,UAE201,Normal,Normal,Emergency Landing Requested
20:47:30,UAE201,Normal,Unruly Passenger,None
20:48:00,UAE201,Normal,Normal,Emergency Landing Requested
20:48:30,UAE201,Normal,Medical Emergency,None
