Time,Call Sign,Current Fuel (kg),Expected Fuel Upon Arrival (kg),Fuel Consumption Rate (kg/h),Remarks
19:19:00,UAE201,24791,9351,3193,Normal fuel burn.
19:19:30,UAE201,25037,7145,2886,Normal fuel burn.
19:20:00,UAE201,17896,17204,4088,Normal fuel burn.
19:20:30,UAE201,22330,9892,2289,Normal fuel burn.
19:21:00,UAE201,22364,7075,4073,Normal fuel burn.
19:21:30,UAE201,22488,16348,2430,Normal fuel burn.
19:22:00,UAE201,12177,5984,3231,Normal fuel burn.
19:22:30,UAE201,25268,7511,3677,Normal fuel burn.
19:23:00,UAE201,25477,17747,2003,Normal fuel burn.
19:23:30,UAE201,26674,13153,3612,Normal fuel burn.
19:24:00,UAE201,6568,18162,4762,Normal fuel burn.
19:24:30,UAE201,18090,11302,2568,Normal fuel burn.
19:25:00,UAE201,5109,13251,4714,Normal fuel burn.
19:25:30,UAE201,9186,7395,4870,Normal fuel burn.
19:26:00,UAE201,6960,12321,3786,Normal fuel burn.
19:26:30,UAE201,17840,9518,3042,Normal fuel burn.
19:27:00,UAE201,14288,15218,3632,Normal fuel burn.
19:27:30,UAE201,12120,12781,4146,Normal fuel burn.
19:28:00,UAE201,13598,6282,4995,Normal fuel burn.
19:28:30,UAE201,13825,9296,4105,Normal fuel burn.
19:29:00,UAE201,23635,15099,3386,Normal fuel burn.
19:29:30,UAE201,8675,13063,3058,Normal fuel burn.
19:30:00,UAE201,11622,14622,2007,Normal fuel burn.
19:30:30,UAE201,18892,5957,3374,Normal fuel burn.
19:31:00,UAE201,20454,8192,2525,Normal fuel burn.
19:31:30,UAE201,6528,18323,3676,Normal fuel burn.
19:32:00,UAE201,24552,10564,2368,Normal fuel burn.
19:32:30,UAE201,24515,12164,3350,Normal fuel burn.
19:33:00,UAE201,15334,13234,3230,Normal fuel burn.
19:33:30,UAE201,13787,7729,4275,Normal fuel burn.
19:34:00,UAE201,9653,10583,4258,Normal fuel burn.
19:34:30,UAE201,18151,6066,3062,Normal fuel burn.
19:35:00,UAE201,22778,15733,4504,Normal fuel burn.
19:35:30,UAE201,11538,6104,2358,Normal fuel burn.
19:36:00,UAE201,15512,15941,4496,Normal fuel burn.
19:36:30,UAE201,22352,6050,3900,Normal fuel burn.
19:37:00,UAE201,17778,15349,4352,Normal fuel burn.
19:37:30,UAE201,21945,7713,4831,Normal fuel burn.
19:38:00,UAE201,25854,11489,2636,Normal fuel burn.
19:38:30,UAE201,15608,16989,4563,Normal fuel burn.
19:39:00,UAE201,28909,15177,4119,Normal fuel burn.
19:39:30,UAE201,28807,12282,2071,Normal fuel burn.
19:40:00,UAE201,8683,11217,3307,Normal fuel burn.
19:40:30,UAE201,21972,10434,4527,Normal fuel burn.
19:41:00,UAE201,11229,16717,4496,Normal fuel burn.
19:41:30,UAE201,8793,5492,2121,Normal fuel burn.
19:42:00,UAE201,11183,11887,2012,Normal fuel burn.
19:42:30,UAE201,20770,13598,3133,Normal fuel burn.
19:43:00,UAE201,6341,18673,2217,Normal fuel burn.
19:43:30,UAE201,22728,8071,2454,Normal fuel burn.
19:44:00,UAE201,24246,5003,2742,Normal fuel burn.
19:44:30,UAE201,9886,17432,3688,Normal fuel burn.
19:45:00,UAE201,8637,17040,3750,Normal fuel burn.
19:45:30,UAE201,9612,14929,3318,Normal fuel burn.
19:46:00,UAE201,8569,15760,2679,Normal fuel burn.
19:46:30,UAE201,16360,16425,2350,Normal fuel burn.
19:47:00,UAE201,20429,16886,2212,Normal fuel burn.
19:47:30,UAE201,5195,8717,2331,Normal fuel burn.
19:48:00,UAE201,14952,18805,3569,Normal fuel burn.
19:48:30,UAE201,26303,17161,3665,Normal fuel burn.
19:49:00,UAE201,9366,19918,4599,Normal fuel burn.
19:49:30,UAE201,11398,12449,2889,Normal fuel burn.
19:50:00,UAE201,16469,17715,4249,Normal fuel burn.
19:50:30,UAE201,10610,7193,4070,Normal fuel burn.
19:51:00,UAE201,6105,17859,3090,Normal fuel burn.
19:51:30,UAE201,25798,11715,2228,Normal fuel burn.
19:52:00,UAE201,17666,18944,4487,Normal fuel burn.
19:52:30,UAE201,13331,17137,2935,Normal fuel burn.
19:53:00,UAE201,18132,18380,3304,Normal fuel burn.
19:53:30,UAE201,9164,13111,3824,Normal fuel burn.
19:54:00,UAE201,29508,12675,4910,Normal fuel burn.
19:54:30,UAE201,25369,5698,3167,Normal fuel burn.
19:55:00,UAE201,27855,19038,3045,Normal fuel burn.
19:55:30,UAE201,20650,10877,2162,Normal fuel burn.
19:56:00,UAE201,26223,13998,2025,Normal fuel burn.
19:56:30,UAE201,29055,6095,3733,Normal fuel burn.
19:57:00,UAE201,11504,14595,3862,Normal fuel burn.
19:57:30,UAE201,18711,11032,3351,Normal fuel burn.
19:58:00,UAE201,10559,17239,4454,Normal fuel burn.
19:58:30,UAE201,13678,19667,3377,Normal fuel burn.
19:59:00,UAE201,15495,6149,2521,Normal fuel burn.
19:59:30,UAE201,15555,10348,3336,Normal fuel burn.
20:00:00,UAE201,9455,19344,2463,Normal fuel burn.
20:00:30,UAE201,7246,19680,2634,Normal fuel burn.
20:01:00,UAE201,25582,7944,4573,Normal fuel burn.
20:01:30,UAE201,25654,18097,3614,Normal fuel burn.
20:02:00,UAE201,27634,18693,3187,Normal fuel burn.
20:02:30,UAE201,15584,6902,2019,Normal fuel burn.
20:03:00,UAE201,16714,18580,4731,Normal fuel burn.
20:03:30,UAE201,8623,18453,3708,Normal fuel burn.
20:04:00,UAE201,16444,8371,4328,Normal fuel burn.
20:04:30,UAE201,23191,5023,3495,Normal fuel burn.
20:05:00,UAE201,18829,14506,4472,Normal fuel burn.
20:05:30,UAE201,19539,16429,3577,Normal fuel burn.
20:06:00,UAE201,20414,6210,4328,Normal fuel burn.
20:06:30,UAE201,9736,14810,4595,Normal fuel burn.
20:07:00,UAE201,6952,19542,2714,Normal fuel burn.
20:07:30,UAE201,8951,16448,2368,Normal fuel burn.
20:08:00,UAE201,26614,13161,3759,Normal fuel burn.
20:08:30,UAE201,26185,18504,3689,Normal fuel burn.
20:09:00,UAE201,9599,12765,2562,Normal fuel burn.
20:09:30,UAE201,29750,7264,4880,Normal fuel burn.
20:10:00,UAE201,5826,12969,2120,Normal fuel burn.
20:10:30,UAE201,12315,12211,3956,Normal fuel burn.
20:11:00,UAE201,19521,18281,3045,Normal fuel burn.
20:11:30,UAE201,14194,14082,4968,Normal fuel burn.
20:12:00,UAE201,21927,9373,3501,Normal fuel burn.
20:12:30,UAE201,23453,6437,3915,Normal fuel burn.
20:13:00,UAE201,28136,5917,3538,Normal fuel burn.
20:13:30,UAE201,10806,9310,4285,Normal fuel burn.
20:14:00,UAE201,23618,14876,3414,Normal fuel burn.
20:14:30,UAE201,11686,17847,2652,Normal fuel burn.
20:15:00,UAE201,11568,18045,4777,Normal fuel burn.
20:15:30,UAE201,11599,15600,3761,Normal fuel burn.
20:16:00,UAE201,25874,16908,2715,Normal fuel burn.
20:16:30,UAE201,23538,5154,4332,Normal fuel burn.
20:17:00,UAE201,24415,5627,3866,Normal fuel burn.
20:17:30,UAE201,26378,18512,3184,Normal fuel burn.
20:18:00,UAE201,19851,11660,3511,Normal fuel burn.
20:18:30,UAE201,28784,16329,4530,Normal fuel burn.
20:19:00,UAE201,20679,16942,4735,Normal fuel burn.
20:19:30,UAE201,11235,16806,4030,Normal fuel burn.
20:20:00,UAE201,27150,8707,3573,Normal fuel burn.
20:20:30,UAE201,28375,8945,4500,Normal fuel burn.
20:21:00,UAE201,19212,9508,2055,Normal fuel burn.
20:21:30,UAE201,18849,15041,2090,Normal fuel burn.
20:22:00,UAE201,10225,7500,4938,Normal fuel burn.
20:22:30,UAE201,17603,9479,3596,Normal fuel burn.
20:23:00,UAE201,9715,7301,4004,Normal fuel burn.
20:23:30,UAE201,10418,6865,2200,Normal fuel burn.
20:24:00,UAE201,15570,16335,4206,Normal fuel burn.
20:24:30,UAE201,29535,17626,2764,Normal fuel burn.
20:25:00,UAE201,26327,6445,3301,Normal fuel burn.
20:25:30,UAE201,16048,11936,3781,Normal fuel burn.
20:26:00,UAE201,6348,10019,4243,Normal fuel burn.
20:26:30,UAE201,14339,7545,4368,Normal fuel burn.
20:27:00,UAE201,10714,12119,4926,Normal fuel burn.
20:27:30,UAE201,11779,11911,2500,Normal fuel burn.
20:28:00,UAE201,29735,14715,3954,Normal fuel burn.
20:28:30,UAE201,12932,14184,2267,Normal fuel burn.
20:29:00,UAE201,9190,10564,2383,Normal fuel burn.
20:29:30,UAE201,10894,18518,3005,Normal fuel burn.
20:30:00,UAE201,23393,14856,2029,Normal fuel burn.
20:30:30,UAE201,6604,6751,2230,Normal fuel burn.
20:31:00,UAE201,22729,8624,3009,Normal fuel burn.
20:31:30,UAE201,5229,13660,4844,Normal fuel burn.
20:32:00,UAE201,11583,12464,2115,Normal fuel burn.
20:32:30,UAE201,13181,11765,4512,Normal fuel burn.
20:33:00,UAE201,24003,12159,2793,Normal fuel burn.
20:33:30,UAE201,12445,9706,3918,Normal fuel burn.
20:34:00,UAE201,10718,15370,2320,Normal fuel burn.
20:34:30,UAE201,21456,13016,2483,Normal fuel burn.
20:35:00,UAE201,28144,17338,2505,Normal fuel burn.
20:35:30,UAE201,16366,18696,4485,Normal fuel burn.
20:36:00,UAE201,12776,5676,4449,Normal fuel burn.
20:36:30,UAE201,6188,7021,2636,Normal fuel burn.
20:37:00,UAE201,9193,12834,3797,Normal fuel burn.
20:37:30,UAE201,19850,8224,3689,Normal fuel burn.
20:38:00,UAE201,17932,7154,2593,Normal fuel burn.
20:38:30,UAE201,21739,18108,3217,Normal fuel burn.
20:39:00,UAE201,24345,18774,4219,Normal fuel burn.
20:39:30,UAE201,29001,7528,3645,Normal fuel burn.
20:40:00,UAE201,24815,8452,4603,Normal fuel burn.
20:40:30,UAE201,21866,7617,4615,Normal fuel burn.
20:41:00,UAE201,26473,14287,3785,Normal fuel burn.
20:41:30,UAE201,19267,5957,3300,Normal fuel burn.
20:42:00,UAE201,27922,7660,3618,Normal fuel burn.
20:42:30,UAE201,6894,5333,4996,Normal fuel burn.
20:43:00,UAE201,17310,6019,3629,Normal fuel burn.
20:43:30,UAE201,28751,6343,2144,Normal fuel burn.
20:44:00,UAE201,7935,13821,3178,Normal fuel burn.
20:44:30,UAE201,17052,15531,2546,Normal fuel burn.
20:45:00,UAE201,21991,17073,2740,Normal fuel burn.
20:45:30,UAE201,14434,12587,3934,Normal fuel burn.
20:46:00,UAE201,23147,18140,3743,Normal fuel burn.
20:46:30,UAE201,13901,12406,4841,Normal fuel burn.
20:47:00,UAE201,24890,5495,3113,Normal fuel burn.
20:47:30,UAE201,16619,14152,3995,Normal fuel burn.
20:48:00,UAE201,14174,11734,2412,Normal fuel burn.
20:48:30,UAE201,17126,18222,3929,Normal fuel burn.
20:49:00,UAE201,13044,14966,3881,Normal fuel burn.
20:49:30,UAE201,11976,5871,2263,Normal fuel burn.
20:50:00,UAE201,28857,16853,3706,Normal fuel burn.
20:50:30,UAE201,21262,6243,3645,Normal fuel burn.
20:51:00,UAE201,15901,8556,3281,Normal fuel burn.
20:51:30,UAE201,9434,13771,3016,Normal fuel burn.
20:52:00,UAE201,29565,11950,3851,Normal fuel burn.
20:52:30,UAE201,23429,7891,4588,Normal fuel burn.
20:53:00,UAE201,15326,16232,2491,Normal fuel burn.
20:53:30,UAE201,9521,14902,3278,Normal fuel burn.
20:54:00,UAE201,14748,10263,4133,Normal fuel burn.
20:54:30,UAE201,14604,13359,3422,Normal fuel burn.
20:55:00,UAE201,16780,11367,3950,Normal fuel burn.
20:55:30,UAE201,29683,11542,3479,Normal fuel burn.
20:56:00,UAE201,15256,16485,3639,Normal fuel burn.
20:56:30,UAE201,8168,13039,3709,Normal fuel burn.
20:57:00,UAE201,24253,13915,3558,Normal fuel burn.
20:57:30,UAE201,13045,6200,3985,Normal fuel burn.
20:58:00,UAE201,28150,17569,2650,Normal fuel burn.
20:58:30,UAE201,7120,11783,3137,Normal fuel burn.
20:59:00,UAE201,6352,10179,3782,Normal fuel burn.
20:59:30,UAE201,22593,5515,4059,Normal fuel burn.
21:00:00,UAE201,25782,12692,3950,Normal fuel burn.
21:00:30,UAE201,5684,13025,3492,Normal fuel burn.
21:01:00,UAE201,23183,13393,2587,Normal fuel burn.
21:01:30,UAE201,8129,6564,3397,Normal fuel burn.
21:02:00,UAE201,22948,13786,2632,Normal fuel burn.
21:02:30,UAE201,20137,6735,4701,Normal fuel burn.
21:03:00,UAE201,12216,15652,4240,Normal fuel burn.
21:03:30,UAE201,9110,15550,3224,Normal fuel burn.
21:04:00,UAE201,14763,6269,2213,Normal fuel burn.
21:04:30,UAE201,15847,18033,2209,Normal fuel burn.
21:05:00,UAE201,16261,9168,4550,Normal fuel burn.
21:05:30,UAE201,9201,12657,4162,Normal fuel burn.
21:06:00,UAE201,21127,18146,4665,Normal fuel burn.
21:06:30,UAE201,7507,13424,3208,Normal fuel burn.
21:07:00,UAE201,15667,14555,3626,Normal fuel burn.
21:07:30,UAE201,15363,10378,3746,Normal fuel burn.
21:08:00,UAE201,10636,8074,4215,Normal fuel burn.
21:08:30,UAE201,9796,19078,3423,Normal fuel burn.
21:09:00,UAE201,8414,17625,4680,Normal fuel burn.
21:09:30,UAE201,11313,18050,2528,Normal fuel burn.
21:10:00,UAE201,5212,9981,2491,Normal fuel burn.
21:10:30,UAE201,10544,9804,2245,Normal fuel burn.
21:11:00,UAE201,6940,14962,2889,Normal fuel burn.
21:11:30,UAE201,12716,16360,3216,Normal fuel burn.
21:12:00,UAE201,13473,6839,4684,Normal fuel burn.
21:12:30,UAE201,20385,10047,2760,Normal fuel burn.
21:13:00,UAE201,19876,8684,3868,Normal fuel burn.
21:13:30,UAE201,18117,13040,4406,Normal fuel burn.
21:14:00,UAE201,11302,7039,2587,Normal fuel burn.
21:14:30,UAE201,10858,18674,3292,Normal fuel burn.
21:15:00,UAE201,14076,10439,2997,Normal fuel burn.
21:15:30,UAE201,11507,18321,3883,Normal fuel burn.
21:16:00,UAE201,9099,6288,4559,Normal fuel burn.
21:16:30,UAE201,29530,6359,4645,Normal fuel burn.
21:17:00,UAE201,23504,5387,3014,Normal fuel burn.
21:17:30,UAE201,14156,9329,4276,Normal fuel burn.
21:18:00,UAE201,18266,11329,3085,Normal fuel burn.
21:18:30,UAE201,27320,16587,3300,Normal fuel burn.
21:19:00,UAE201,29512,13696,2307,Normal fuel burn.
21:19:30,UAE201,13500,17296,4162,Normal fuel burn.
21:20:00,UAE201,17885,8063,4295,Normal fuel burn.
21:20:30,UAE201,24830,7158,2604,Normal fuel burn.
21:21:00,UAE201,8817,13729,3608,Normal fuel burn.
21:21:30,UAE201,9336,14036,4104,Normal fuel burn.
21:22:00,UAE201,21189,18587,4879,Normal fuel burn.
21:22:30,UAE201,8823,18463,3482,Normal fuel burn.
21:23:00,UAE201,27335,8043,4364,Normal fuel burn.
21:23:30,UAE201,28902,11712,3396,Normal fuel burn.
21:24:00,UAE201,19529,9233,4928,Normal fuel burn.
21:24:30,UAE201,6424,17523,4238,Normal fuel burn.
21:25:00,UAE201,6240,10881,4712,Normal fuel burn.
21:25:30,UAE201,28824,12544,2271,Normal fuel burn.
21:26:00,UAE201,16664,13083,3457,Normal fuel burn.
21:26:30,UAE201,15219,18906,4336,Normal fuel burn.
21:27:00,UAE201,27847,14376,4708,Normal fuel burn.
21:27:30,UAE201,6569,16199,3279,Normal fuel burn.
21:28:00,UAE201,12141,10626,3109,Normal fuel burn.
21:28:30,UAE201,21186,13258,3428,Normal fuel burn.
21:29:00,UAE201,27660,9919,2659,Normal fuel burn.
21:29:30,UAE201,28208,12848,2866,Normal fuel burn.
21:30:00,UAE201,28293,5870,4339,Normal fuel burn.
21:30:30,UAE201,25902,13718,2805,Normal fuel burn.
21:31:00,UAE201,21019,5527,2385,Normal fuel burn.
21:31:30,UAE201,5626,8818,2651,Normal fuel burn.
21:32:00,UAE201,29583,18720,2257,Normal fuel burn.
21:32:30,UAE201,29981,9748,4745,Normal fuel burn.
21:33:00,UAE201,19812,7238,4915,Normal fuel burn.
21:33:30,UAE201,22862,17383,3707,Normal fuel burn.
21:34:00,UAE201,18458,18434,2210,Normal fuel burn.
21:34:30,UAE201,5312,19151,4700,Normal fuel burn.
21:35:00,UAE201,25499,17594,3034,Normal fuel burn.
21:35:30,UAE201,25276,15983,4405,Normal fuel burn.
21:36:00,UAE201,21785,10594,2578,Normal fuel burn.
21:36:30,UAE201,6590,11645,3204,Normal fuel burn.
21:37:00,UAE201,10607,8593,2392,Normal fuel burn.
21:37:30,UAE201,29653,12307,2549,Normal fuel burn.
21:38:00,UAE201,22073,7126,3253,Normal fuel burn.
21:38:30,UAE201,22320,6409,3545,Normal fuel burn.
21:39:00,UAE201,7366,17399,3929,Normal fuel burn.
21:39:30,UAE201,15284,8089,4627,Normal fuel burn.
21:40:00,UAE201,19093,13631,3188,Normal fuel burn.
21:40:30,UAE201,16657,13868,3668,Normal fuel burn.
21:41:00,UAE201,22022,15862,2293,Normal fuel burn.
21:41:30,UAE201,16618,19809,2421,Normal fuel burn.
21:42:00,UAE201,22906,17823,2097,Normal fuel burn.
21:42:30,UAE201,22267,16988,3033,Normal fuel burn.
21:43:00,UAE201,8953,5443,2754,Normal fuel burn.
21:43:30,UAE201,24093,19520,2358,Normal fuel burn.
21:44:00,UAE201,10071,10508,3824,Normal fuel burn.
21:44:30,UAE201,17102,14150,2209,Normal fuel burn.
21:45:00,UAE201,5103,6864,2352,Normal fuel burn.
21:45:30,UAE201,15236,14700,2589,Normal fuel burn.
21:46:00,UAE201,12347,10944,3956,Normal fuel burn.
21:46:30,UAE201,27096,5388,2629,Normal fuel burn.
21:47:00,UAE201,25079,18285,4916,Normal fuel burn.
21:47:30,UAE201,27146,5607,2941,Normal fuel burn.
21:48:00,UAE201,28833,18248,3744,Normal fuel burn.
21:48:30,UAE201,10121,12806,4414,Normal fuel burn.
21:49:00,UAE201,18840,11315,2018,Normal fuel burn.
21:49:30,UAE201,8643,14860,3614,Normal fuel burn.
21:50:00,UAE201,26386,15412,2978,Normal fuel burn.
21:50:30,UAE201,14551,18662,2704,Normal fuel burn.
21:51:00,UAE201,9319,18988,4545,Normal fuel burn.
21:51:30,UAE201,23649,11506,2352,Normal fuel burn.
21:52:00,UAE201,28443,15000,3018,Normal fuel burn.
21:52:30,UAE201,18808,15898,2409,Normal fuel burn.
21:53:00,UAE201,19437,10081,2675,Normal fuel burn.
21:53:30,UAE201,19204,10547,3288,Normal fuel burn.
21:54:00,UAE201,26911,15544,2564,Normal fuel burn.
21:54:30,UAE201,22716,19213,3005,Normal fuel burn.
21:55:00,UAE201,24086,15301,4787,Normal fuel burn.
21:55:30,UAE201,23471,16643,4999,Normal fuel burn.
21:56:00,UAE201,21817,15342,2643,Normal fuel burn.
21:56:30,UAE201,27745,15456,4774,Normal fuel burn.
21:57:00,UAE201,23540,15515,2764,Normal fuel burn.
21:57:30,UAE201,22098,9971,3995,Normal fuel burn.
21:58:00,UAE201,27000,14755,2973,Normal fuel burn.
21:58:30,UAE201,29343,8110,2017,Normal fuel burn.
21:59:00,UAE201,19782,9538,4736,Normal fuel burn.
21:59:30,UAE201,22302,15391,2290,Normal fuel burn.
22:00:00,UAE201,13162,13081,3460,Normal fuel burn.
22:00:30,UAE201,20029,6747,4168,Normal fuel burn.
22:01:00,UAE201,22852,17657,4082,Normal fuel burn.
22:01:30,UAE201,7996,8919,3631,Normal fuel burn.
22:02:00,UAE201,14899,12223,2502,Normal fuel burn.
22:02:30,UAE201,13096,7898,3205,Normal fuel burn.
22:03:00,UAE201,13099,19946,4204,Normal fuel burn.
22:03:30,UAE201,9054,5518,2744,Normal fuel burn.
22:04:00,UAE201,8896,6463,4444,Normal fuel burn.
22:04:30,UAE201,9866,9933,4092,Normal fuel burn.
22:05:00,UAE201,5413,14756,3387,Normal fuel burn.
22:05:30,UAE201,26843,9106,4398,Normal fuel burn.
22:06:00,UAE201,23877,16865,2734,Normal fuel burn.
22:06:30,UAE201,16189,16000,4064,Normal fuel burn.
22:07:00,UAE201,23495,5014,4600,Normal fuel burn.
22:07:30,UAE201,18810,9770,2183,Normal fuel burn.
22:08:00,UAE201,23749,17551,3393,Normal fuel burn.
22:08:30,UAE201,18497,7422,3081,Normal fuel burn.
22:09:00,UAE201,25323,9777,4623,Normal fuel burn.
22:09:30,UAE201,25213,7584,2810,Normal fuel burn.
22:10:00,UAE201,29964,19916,2926,Normal fuel burn.
22:10:30,UAE201,7873,13818,3131,Normal fuel burn.
22:11:00,UAE201,12098,5515,4220,Normal fuel burn.
22:11:30,UAE201,5162,5622,2384,Normal fuel burn.
22:12:00,UAE201,7305,11038,2027,Normal fuel burn.
22:12:30,UAE201,18885,5604,3843,Normal fuel burn.
22:13:00,UAE201,28263,17121,2808,Normal fuel burn.
22:13:30,UAE201,16950,5642,2620,Normal fuel burn.
22:14:00,UAE201,15334,5700,3318,Normal fuel burn.
22:14:30,UAE201,9146,6376,4696,Normal fuel burn.
22:15:00,UAE201,22373,17538,2360,Normal fuel burn.
22:15:30,UAE201,25281,5229,2445,Normal fuel burn.
22:16:00,UAE201,27830,8789,3609,Normal fuel burn.
22:16:30,UAE201,26568,14820,4135,Normal fuel burn.
22:17:00,UAE201,15930,9003,4174,Normal fuel burn.
22:17:30,UAE201,27601,9949,3470,Normal fuel burn.
22:18:00,UAE201,16112,14492,2854,Normal fuel burn.
22:18:30,UAE201,14987,14393,4464,Normal fuel burn.
22:19:00,UAE201,23945,17278,4785,Normal fuel burn.
22:19:30,UAE201,17831,7838,3190,Normal fuel burn.
22:20:00,UAE201,18864,10658,4135,Normal fuel burn.
22:20:30,UAE201,28239,18406,3410,Normal fuel burn.
22:21:00,UAE201,17236,11705,3408,Normal fuel burn.
22:21:30,UAE201,24273,10541,3110,Normal fuel burn.
22:22:00,UAE201,16387,12811,3128,Normal fuel burn.
22:22:30,UAE201,6317,13437,4869,Normal fuel burn.
22:23:00,UAE201,6852,16681,3765,Normal fuel burn.
22:23:30,UAE201,14494,9160,3979,Normal fuel burn.
22:24:00,UAE201,12433,12651,2696,Normal fuel burn.
22:24:30,UAE201,5362,9107,3694,Normal fuel burn.
22:25:00,UAE201,26980,6954,3257,Normal fuel burn.
22:25:30,UAE201,16432,13297,2847,Normal fuel burn.
22:26:00,UAE201,13361,7178,2633,Normal fuel burn.
22:26:30,UAE201,15097,19210,3595,Normal fuel burn.
22:27:00,UAE201,19997,14958,2607,Normal fuel burn.
22:27:30,UAE201,6427,13342,4210,Normal fuel burn.
22:28:00,UAE201,16756,12907,4737,Normal fuel burn.
22:28:30,UAE201,13459,16033,2963,Normal fuel burn.
22:29:00,UAE201,22420,13274,2346,Normal fuel burn.
22:29:30,UAE201,6045,8214,4233,Normal fuel burn.
22:30:00,UAE201,20588,10143,3436,Normal fuel burn.
22:30:30,UAE201,28693,6927,3309,Normal fuel burn.
22:31:00,UAE201,5126,11907,2918,Normal fuel burn.
22:31:30,UAE201,28165,14438,3663,Normal fuel burn.
22:32:00,UAE201,24738,7029,2326,Normal fuel burn.
22:32:30,UAE201,17538,15449,3076,Normal fuel burn.
22:33:00,UAE201,8649,17760,2308,Normal fuel burn.
22:33:30,UAE201,29581,15216,2106,Normal fuel burn.
22:34:00,UAE201,29949,8801,4871,Normal fuel burn.
22:34:30,UAE201,19763,14250,4530,Normal fuel burn.
22:35:00,UAE201,23268,9178,3340,Normal fuel burn.
22:35:30,UAE201,8102,16783,4604,Normal fuel burn.
22:36:00,UAE201,28459,7280,3994,Normal fuel burn.
22:36:30,UAE201,14950,12192,2752,Normal fuel burn.
22:37:00,UAE201,21184,7793,4263,Normal fuel burn.
22:37:30,UAE201,7616,5831,3367,Normal fuel burn.
22:38:00,UAE201,29136,13525,3345,Normal fuel burn.
22:38:30,UAE201,11680,17251,2644,Normal fuel burn.
22:39:00,UAE201,9645,5165,4103,Normal fuel burn.
22:39:30,UAE201,11876,13350,4546,Normal fuel burn.
22:40:00,UAE201,12377,5606,4483,Normal fuel burn.
22:40:30,UAE201,10304,13813,2347,Normal fuel burn.
22:41:00,UAE201,12984,15110,2136,Normal fuel burn.
22:41:30,UAE201,10444,18173,3866,Normal fuel burn.
22:42:00,UAE201,6158,14708,3997,Normal fuel burn.
22:42:30,UAE201,11504,10237,2666,Normal fuel burn.
22:43:00,UAE201,29762,9058,4874,Normal fuel burn.
22:43:30,UAE201,12072,11245,4583,Normal fuel burn.
22:44:00,UAE201,20258,12109,2783,Normal fuel burn.
22:44:30,UAE201,14134,10978,4868,Normal fuel burn.
22:45:00,UAE201,6680,14428,2802,Normal fuel burn.
22:45:30,UAE201,7047,15966,2822,Normal fuel burn.
22:46:00,UAE201,15183,8605,3966,Normal fuel burn.
22:46:30,UAE201,23312,16115,4250,Normal fuel burn.
22:47:00,UAE201,23803,5257,2605,Normal fuel burn.
22:47:30,UAE201,19475,7153,4960,Normal fuel burn.
22:48:00,UAE201,22816,18588,4913,Normal fuel burn.
22:48:30,UAE201,28456,14288,2221,Normal fuel burn.
22:49:00,UAE201,29589,11245,2614,Normal fuel burn.
22:49:30,UAE201,6298,8137,3822,Normal fuel burn.
22:50:00,UAE201,21556,14807,3024,Normal fuel burn.
22:50:30,UAE201,9394,17102,4015,Normal fuel burn.
22:51:00,UAE201,9106,16548,2003,Normal fuel burn.
22:51:30,UAE201,15520,6281,3871,Normal fuel burn.
22:52:00,UAE201,18027,9117,2820,Normal fuel burn.
22:52:30,UAE201,12279,18706,4499,Normal fuel burn.
22:53:00,UAE201,12722,19633,4655,Normal fuel burn.
22:53:30,UAE201,23194,13851,3858,Normal fuel burn.
22:54:00,UAE201,17950,15106,3868,Normal fuel burn.
22:54:30,UAE201,15432,5919,2841,Normal fuel burn.
22:55:00,UAE201,22081,8999,3683,Normal fuel burn.
22:55:30,UAE201,21913,19439,3148,Normal fuel burn.
22:56:00,UAE201,8307,15883,2716,Normal fuel burn.
22:56:30,UAE201,8362,19047,3769,Normal fuel burn.
22:57:00,UAE201,22925,13830,2772,Normal fuel burn.
22:57:30,UAE201,29983,19098,3088,Normal fuel burn.
22:58:00,UAE201,9218,7482,2259,Normal fuel burn.
22:58:30,UAE201,18546,7714,3875,Normal fuel burn.
22:59:00,UAE201,27495,13644,4543,Normal fuel burn.
22:59:30,UAE201,5481,8736,2219,Normal fuel burn.
23:00:00,UAE201,15235,13203,3143,Normal fuel burn.
23:00:30,UAE201,22252,19902,4515,Normal fuel burn.
23:01:00,UAE201,16539,16559,2066,Normal fuel burn.
23:01:30,UAE201,24142,16946,3842,Normal fuel burn.
23:02:00,UAE201,16034,7834,4457,Normal fuel burn.
23:02:30,UAE201,29256,18464,2576,Normal fuel burn.
23:03:00,UAE201,21722,12035,3670,Normal fuel burn.
23:03:30,UAE201,13332,10098,4511,Normal fuel burn.
23:04:00,UAE201,14117,10495,2007,Normal fuel burn.
23:04:30,UAE201,12902,13514,3502,Normal fuel burn.
23:05:00,UAE201,29362,15004,3645,Normal fuel burn.
23:05:30,UAE201,20388,14932,3737,Normal fuel burn.
23:06:00,UAE201,26340,10070,2913,Normal fuel burn.
23:06:30,UAE201,16537,19947,2615,Normal fuel burn.
23:07:00,UAE201,9602,6154,2985,Normal fuel burn.
23:07:30,UAE201,6604,11380,2662,Normal fuel burn.
23:08:00,UAE201,28475,7412,2364,Normal fuel burn.
23:08:30,UAE201,12140,10476,2972,Normal fuel burn.
23:09:00,UAE201,17529,16834,4221,Normal fuel burn.
23:09:30,UAE201,19741,19443,3892,Normal fuel burn.
23:10:00,UAE201,10532,17177,2497,Normal fuel burn.
23:10:30,UAE201,9334,6663,4214,Normal fuel burn.
